imagen,split,fuente,brillo,contraste,nitidez,ruido,calidad
0204013.jpg,train,Handrise-Read-write,107.16,70.56,179.15,0.55,apta
0204014.jpg,train,Handrise-Read-write,106.99,68.94,59.28,0.38,no apta
0204015.jpg,train,Handrise-Read-write,122.2,80.63,26.84,0.29,no apta
0204016.jpg,train,Handrise-Read-write,115.62,61.62,21.73,0.28,no apta
0204017.jpg,train,Handrise-Read-write,117.03,59.76,29.67,0.31,no apta
0204018.jpg,train,Handrise-Read-write,117.76,67.2,349.96,0.81,apta
0204019.jpg,train,Handrise-Read-write,118.45,61.15,71.52,0.39,no apta
0204020.jpg,train,Handrise-Read-write,94.53,59.12,192.79,0.72,apta
0204021.jpg,train,Handrise-Read-write,123.21,70.33,86.9,0.43,no apta
0204022.jpg,train,Handrise-Read-write,52.66,37.06,159.29,0.53,no apta
0204023.jpg,train,Handrise-Read-write,87.61,49.75,638.31,1.32,apta
0205001.jpg,train,Handrise-Read-write,101.54,66.04,148.79,0.53,apta
0205002.jpg,train,Handrise-Read-write,97.77,61.41,189.31,0.61,apta
0205003.jpg,train,Handrise-Read-write,97.02,58.47,178.01,0.59,apta
0205004.jpg,train,Handrise-Read-write,105.36,47.87,97.54,0.35,no apta
0205005.jpg,train,Handrise-Read-write,54.83,30.66,178.39,0.84,no apta
0205006.jpg,train,Handrise-Read-write,56.55,40.32,209.02,0.91,no apta
0205007.jpg,train,Handrise-Read-write,59.22,40.65,230.7,0.84,no apta
0205008.jpg,train,Handrise-Read-write,88.14,59.01,593.58,0.8,apta
0205009.jpg,train,Handrise-Read-write,100.29,66.19,168.41,0.55,apta
0205010.jpg,train,Handrise-Read-write,98.08,66.57,193.08,0.48,apta
0205011.jpg,train,Handrise-Read-write,103.47,61.41,232.95,0.54,apta
0205012.jpg,train,Handrise-Read-write,80.96,65.08,177.68,0.43,apta
0400001.jpg,train,Handrise-Read-write,118.1,51.09,226.14,0.37,apta
0400002.jpg,train,Handrise-Read-write,94.95,59.32,338.99,0.33,apta
0400003.jpg,train,Handrise-Read-write,92.09,65.6,283.24,0.45,apta
0400004.jpg,train,Handrise-Read-write,99.16,62.45,332.84,0.38,apta
0400005.jpg,train,Handrise-Read-write,84.57,60.15,264.71,0.45,apta
0400006.jpg,train,Handrise-Read-write,100.83,66.33,352.67,0.48,apta
0400007.jpg,train,Handrise-Read-write,102.85,65.71,385.59,0.54,apta
0400008.jpg,train,Handrise-Read-write,85.56,61.88,286.17,0.49,apta
0400010.jpg,train,Handrise-Read-write,114.37,53.63,161.17,0.3,apta
0400011.jpg,train,Handrise-Read-write,98.01,68.01,258.62,0.61,apta
0400012.jpg,train,Handrise-Read-write,99.23,68.38,349.26,0.43,apta
0400013.jpg,train,Handrise-Read-write,103.14,67.91,550.25,0.72,apta
0400014.jpg,train,Handrise-Read-write,102.1,68.2,585.42,0.68,apta
0400015.jpg,train,Handrise-Read-write,100.96,66.48,278.27,0.88,apta
0400016.jpg,train,Handrise-Read-write,96.63,62.99,168.03,0.66,apta
0400017.jpg,train,Handrise-Read-write,83.28,53.95,584.82,1.25,apta
0400018.jpg,train,Handrise-Read-write,112.87,57.59,762.45,1.35,apta
0400019.jpg,train,Handrise-Read-write,165.89,58.16,1081.54,0.79,apta
0400021.jpg,train,Handrise-Read-write,99.24,62.82,503.17,0.68,apta
0400022.jpg,train,Handrise-Read-write,131.58,45.4,161.88,0.44,apta
0400023.jpg,train,Handrise-Read-write,160.33,64.53,181.36,0.44,apta
0400024.jpg,train,Handrise-Read-write,103.23,67.59,117.95,0.31,apta
0400025.jpg,train,Handrise-Read-write,106.77,68.75,281.94,0.37,apta
0400026.jpg,train,Handrise-Read-write,109.9,87.12,100.46,0.42,apta
0400027.jpg,train,Handrise-Read-write,105.76,83.93,259.02,0.55,apta
0400028.jpg,train,Handrise-Read-write,118.32,68.78,649.04,0.84,apta
0400029.jpg,train,Handrise-Read-write,111.57,53.22,543.31,0.76,apta
0400030.jpg,train,Handrise-Read-write,110.14,54.23,489.44,0.76,apta
0400031.jpg,train,Handrise-Read-write,108.64,52.95,470.67,0.76,apta
0400032.jpg,train,Handrise-Read-write,84.81,41.8,146.0,0.36,apta
0400033.jpg,train,Handrise-Read-write,88.4,52.72,114.49,0.31,apta
0400034.jpg,train,Handrise-Read-write,80.41,50.55,169.42,0.37,apta
0400035.jpg,train,Handrise-Read-write,86.19,55.45,113.82,0.33,apta
0400036.jpg,train,Handrise-Read-write,90.94,56.97,169.32,0.38,apta
0401001.jpg,train,Handrise-Read-write,154.88,64.92,215.98,0.42,apta
0401002.jpg,train,Handrise-Read-write,158.03,61.81,274.83,0.41,apta
0401003.jpg,train,Handrise-Read-write,159.78,62.21,203.88,0.39,apta
0401004.jpg,train,Handrise-Read-write,159.87,57.39,378.59,0.46,apta
0401005.jpg,train,Handrise-Read-write,173.57,58.81,202.25,0.36,apta
0401006.jpg,train,Handrise-Read-write,134.55,64.84,295.06,0.66,apta
0401007.jpg,train,Handrise-Read-write,158.29,65.36,508.32,0.48,apta
0401008.jpg,train,Handrise-Read-write,175.5,55.41,447.44,0.31,apta
0401009.jpg,train,Handrise-Read-write,126.93,57.42,1206.24,0.93,apta
0401010.jpg,train,Handrise-Read-write,127.34,57.99,1157.76,0.94,apta
0401012.jpg,train,Handrise-Read-write,119.56,62.59,1504.08,1.17,apta
0401013.jpg,train,Handrise-Read-write,110.04,57.8,927.17,0.9,apta
0401014.jpg,train,Handrise-Read-write,111.62,68.4,1597.46,1.57,apta
0401015.jpg,train,Handrise-Read-write,118.17,62.35,1038.75,0.87,apta
0401017.jpg,train,Handrise-Read-write,112.17,62.26,1331.65,1.09,apta
0401018.jpg,train,Handrise-Read-write,110.67,55.98,936.01,0.95,apta
0401019.jpg,train,Handrise-Read-write,126.62,52.0,210.45,0.4,apta
0401020.jpg,train,Handrise-Read-write,125.45,50.96,281.26,0.46,apta
0401021.jpg,train,Handrise-Read-write,121.17,53.34,376.27,0.44,apta
0401022.jpg,train,Handrise-Read-write,123.28,52.26,276.4,0.47,apta
0401023.jpg,train,Handrise-Read-write,133.27,51.7,233.04,0.51,apta
0401024.jpg,train,Handrise-Read-write,133.28,58.46,278.66,0.46,apta
0401025.jpg,train,Handrise-Read-write,123.4,65.63,701.13,0.73,apta
0401026.jpg,train,Handrise-Read-write,113.24,65.95,817.23,0.68,apta
0401027.jpg,train,Handrise-Read-write,99.57,53.74,284.5,0.55,apta
0401028.jpg,train,Handrise-Read-write,101.62,54.44,276.23,0.54,apta
0401029.jpg,train,Handrise-Read-write,128.05,66.06,323.01,0.69,apta
0401030.jpg,train,Handrise-Read-write,102.47,55.83,302.96,0.71,apta
0401031.jpg,train,Handrise-Read-write,103.79,53.84,223.64,0.56,apta
0401032.jpg,train,Handrise-Read-write,108.56,51.01,351.3,0.6,apta
0401033.jpg,train,Handrise-Read-write,159.46,67.19,487.02,0.64,apta
0401034.jpg,train,Handrise-Read-write,95.77,76.63,111.02,0.36,apta
0401035.jpg,train,Handrise-Read-write,103.19,78.47,134.99,0.34,apta
0401036.jpg,train,Handrise-Read-write,98.21,75.59,91.54,0.32,no apta
0401037.jpg,train,Handrise-Read-write,97.83,74.65,173.57,0.39,apta
0401038.jpg,train,Handrise-Read-write,88.3,63.37,46.4,0.24,no apta
0401039.jpg,train,Handrise-Read-write,88.86,66.71,60.97,0.28,no apta
0401040.jpg,train,Handrise-Read-write,142.13,71.37,854.57,0.88,apta
0401041.jpg,train,Handrise-Read-write,142.87,72.54,1031.6,0.86,apta
0401042.jpg,train,Handrise-Read-write,142.87,80.42,732.57,0.73,apta
0401043.jpg,train,Handrise-Read-write,124.46,59.9,658.79,0.69,apta
0401044.jpg,train,Handrise-Read-write,134.5,59.72,574.03,0.63,apta
0401045.jpg,train,Handrise-Read-write,125.65,56.93,418.41,0.6,apta
0401046.jpg,train,Handrise-Read-write,127.27,63.09,524.45,0.73,apta
0401047.jpg,train,Handrise-Read-write,115.87,69.27,808.63,0.99,apta
0401048.jpg,train,Handrise-Read-write,111.48,63.81,721.77,0.88,apta
0401049.jpg,train,Handrise-Read-write,95.78,47.58,854.4,1.54,apta
0401050.jpg,train,Handrise-Read-write,98.49,48.15,834.4,1.54,apta
0401051.jpg,train,Handrise-Read-write,100.16,48.82,825.81,1.61,apta
0401052.jpg,train,Handrise-Read-write,134.92,62.57,637.22,1.09,apta
0401054.jpg,train,Handrise-Read-write,69.64,50.55,376.45,0.43,apta
0401055.jpg,train,Handrise-Read-write,84.96,52.45,139.55,0.44,apta
0401056.jpg,train,Handrise-Read-write,76.56,64.73,182.63,0.37,apta
0401057.jpg,train,Handrise-Read-write,93.06,67.76,1313.78,1.29,apta
0401058.jpg,train,Handrise-Read-write,102.08,63.47,1085.92,1.16,apta
0401059.jpg,train,Handrise-Read-write,129.72,81.78,1580.59,0.78,apta
0401060.jpg,train,Handrise-Read-write,122.25,61.21,1196.22,1.14,apta
0401061.jpg,train,Handrise-Read-write,133.4,82.52,1323.44,0.79,apta
0401066.jpg,train,Handrise-Read-write,113.99,55.11,741.87,1.44,apta
0401067.jpg,train,Handrise-Read-write,92.63,63.83,205.88,0.6,apta
0401068.jpg,train,Handrise-Read-write,114.65,57.62,1258.09,1.52,apta
0401069.jpg,train,Handrise-Read-write,114.88,58.42,1015.4,1.34,apta
0401070.jpg,train,Handrise-Read-write,84.25,57.42,365.22,0.65,apta
0401071.jpg,train,Handrise-Read-write,84.94,58.68,409.97,0.69,apta
0401072.jpg,train,Handrise-Read-write,85.44,45.79,408.71,0.46,apta
0401073.jpg,train,Handrise-Read-write,102.58,58.87,362.59,0.76,apta
0401074.jpg,train,Handrise-Read-write,68.56,61.68,258.37,0.45,apta
0401075.jpg,train,Handrise-Read-write,92.9,56.63,627.06,0.95,apta
0402001.jpg,val,Handrise-Read-write,124.74,63.35,955.43,0.9,apta
0402002.jpg,val,Handrise-Read-write,135.59,66.34,441.37,0.86,apta
0402003.jpg,val,Handrise-Read-write,112.6,63.97,565.98,0.74,apta
0402004.jpg,val,Handrise-Read-write,115.38,63.35,530.9,0.79,apta
0402005.jpg,val,Handrise-Read-write,126.38,63.88,499.79,0.82,apta
0402006.jpg,val,Handrise-Read-write,119.88,62.34,404.17,0.85,apta
0402007.jpg,val,Handrise-Read-write,107.54,63.22,524.22,0.45,apta
0402009.jpg,val,Handrise-Read-write,110.97,48.83,931.38,1.15,apta
0402010.jpg,val,Handrise-Read-write,109.51,45.99,907.45,1.09,apta
0402011.jpg,val,Handrise-Read-write,111.52,47.34,560.38,1.09,apta
0402012.jpg,val,Handrise-Read-write,110.44,47.65,546.52,1.08,apta
0402013.jpg,val,Handrise-Read-write,110.58,47.13,692.62,1.07,apta
0402014.jpg,val,Handrise-Read-write,112.53,47.77,969.44,1.12,apta
0402015.jpg,val,Handrise-Read-write,102.79,83.72,1205.75,1.07,apta
0402016.jpg,val,Handrise-Read-write,100.23,83.07,1272.07,1.11,apta
0402017.jpg,val,Handrise-Read-write,131.85,56.51,604.44,0.58,apta
0402018.jpg,val,Handrise-Read-write,99.8,44.29,526.97,0.68,apta
0402019.jpg,val,Handrise-Read-write,95.46,44.42,529.69,0.65,apta
0402020.jpg,val,Handrise-Read-write,133.54,57.09,539.23,0.63,apta
0402021.jpg,val,Handrise-Read-write,131.93,57.16,494.98,0.58,apta
0402022.jpg,val,Handrise-Read-write,96.03,60.65,561.72,0.36,apta
0402023.jpg,val,Handrise-Read-write,95.84,49.2,221.5,0.36,apta
0402024.jpg,val,Handrise-Read-write,96.4,55.15,179.31,0.41,apta
0402025.jpg,val,Handrise-Read-write,96.16,55.29,598.02,0.46,apta
0402026.jpg,val,Handrise-Read-write,108.08,65.4,243.8,0.59,apta
0402027.jpg,val,Handrise-Read-write,94.47,60.02,250.86,0.34,apta
0402028.jpg,val,Handrise-Read-write,121.17,79.51,870.78,0.87,apta
0402029.jpg,val,Handrise-Read-write,122.7,77.43,1086.7,0.83,apta
0402030.jpg,val,Handrise-Read-write,122.24,77.4,1229.17,0.84,apta
0402031.jpg,val,Handrise-Read-write,105.44,65.68,586.38,0.75,apta
0402032.jpg,val,Handrise-Read-write,103.18,66.67,541.85,0.56,apta
0402033.jpg,val,Handrise-Read-write,119.19,73.53,2006.12,1.95,apta
0402034.jpg,val,Handrise-Read-write,79.8,48.4,223.2,0.46,apta
0402035.jpg,val,Handrise-Read-write,70.47,49.19,297.78,0.47,apta
0402036.jpg,val,Handrise-Read-write,95.6,64.79,431.53,0.79,apta
0402037.jpg,val,Handrise-Read-write,99.93,61.18,247.54,0.46,apta
0403006.jpg,train,Handrise-Read-write,96.51,62.87,386.35,0.49,apta
0403009.jpg,train,Handrise-Read-write,106.27,70.04,316.78,0.42,apta
0403010.jpg,train,Handrise-Read-write,117.08,69.86,250.06,0.4,apta
0403011.jpg,train,Handrise-Read-write,98.83,60.12,719.98,0.78,apta
0403012.jpg,train,Handrise-Read-write,101.3,59.09,386.83,0.74,apta
0403013.jpg,train,Handrise-Read-write,107.86,59.91,478.87,0.82,apta
0403014.jpg,train,Handrise-Read-write,115.44,66.12,492.92,0.51,apta
0403015.jpg,train,Handrise-Read-write,101.47,62.07,556.71,0.67,apta
0403016.jpg,train,Handrise-Read-write,105.2,59.81,353.94,0.51,apta
0403017.jpg,train,Handrise-Read-write,106.52,59.75,433.15,0.54,apta
0403018.jpg,train,Handrise-Read-write,101.42,57.88,432.94,0.52,apta
0403019.jpg,train,Handrise-Read-write,118.59,57.79,622.85,0.93,apta
0403020.jpg,train,Handrise-Read-write,102.27,61.11,197.6,0.49,apta
0403021.jpg,train,Handrise-Read-write,133.95,66.08,319.69,0.67,apta
0403022.jpg,train,Handrise-Read-write,129.12,62.51,314.31,0.62,apta
0403023.jpg,train,Handrise-Read-write,111.36,73.41,251.37,0.38,apta
0403024.jpg,train,Handrise-Read-write,88.15,59.27,247.06,0.53,apta
0403025.jpg,train,Handrise-Read-write,79.1,61.84,462.54,0.59,apta
0403026.jpg,train,Handrise-Read-write,92.78,57.32,1346.9,1.34,apta
0403027.jpg,train,Handrise-Read-write,105.4,51.77,2470.05,2.14,apta
0403028.jpg,train,Handrise-Read-write,105.22,56.05,1062.52,1.12,apta
0403029.jpg,train,Handrise-Read-write,100.58,65.01,351.77,0.59,apta
0403030.jpg,train,Handrise-Read-write,92.9,62.33,319.46,0.61,apta
0403031.jpg,train,Handrise-Read-write,92.0,61.59,288.6,0.58,apta
0403032.jpg,train,Handrise-Read-write,113.08,68.84,312.4,0.65,apta
0403033.jpg,train,Handrise-Read-write,96.84,65.3,366.55,0.3,apta
0403034.jpg,train,Handrise-Read-write,167.52,71.11,731.33,0.44,apta
0403035.jpg,train,Handrise-Read-write,144.78,74.47,136.94,0.36,apta
0403036.jpg,train,Handrise-Read-write,121.6,71.18,284.3,0.3,apta
0403037.jpg,train,Handrise-Read-write,186.53,67.76,235.73,0.38,apta
0403038.jpg,train,Handrise-Read-write,138.33,72.81,219.45,0.25,apta
0403039.jpg,train,Handrise-Read-write,134.97,73.19,383.5,0.31,apta
0403040.jpg,train,Handrise-Read-write,79.45,87.24,1105.13,1.03,apta
0403041.jpg,train,Handrise-Read-write,153.16,83.7,197.47,0.23,apta
0403042.jpg,train,Handrise-Read-write,79.54,81.49,372.68,0.76,apta
0403043.jpg,train,Handrise-Read-write,81.39,60.28,482.38,1.05,apta
0403044.jpg,train,Handrise-Read-write,107.44,45.28,364.46,0.48,apta
0403045.jpg,train,Handrise-Read-write,107.71,54.23,332.27,0.52,apta
0403046.jpg,train,Handrise-Read-write,116.52,70.13,282.81,0.67,apta
0403047.jpg,train,Handrise-Read-write,115.57,67.0,606.69,0.71,apta
0403048.jpg,train,Handrise-Read-write,66.04,83.03,434.18,0.53,apta
0403049.jpg,train,Handrise-Read-write,143.87,45.2,323.26,0.21,apta
0403050.jpg,train,Handrise-Read-write,100.98,63.56,269.67,0.68,apta
0403051.jpg,train,Handrise-Read-write,111.25,60.94,310.49,0.76,apta
0403052.jpg,train,Handrise-Read-write,112.17,62.35,214.01,0.59,apta
0404001.jpg,train,Handrise-Read-write,102.32,51.02,274.37,0.37,apta
0404002.jpg,train,Handrise-Read-write,110.6,59.1,313.75,0.58,apta
0404003.jpg,train,Handrise-Read-write,109.56,56.35,541.37,0.79,apta
0404004.jpg,train,Handrise-Read-write,87.55,53.79,472.97,0.96,apta
0404005.jpg,train,Handrise-Read-write,84.82,63.98,161.34,0.56,apta
0404006.jpg,train,Handrise-Read-write,92.8,71.65,304.45,0.58,apta
0404007.jpg,train,Handrise-Read-write,84.23,51.42,423.99,0.92,apta
0404008.jpg,train,Handrise-Read-write,95.03,72.44,587.63,0.61,apta
0404009.jpg,train,Handrise-Read-write,105.88,71.83,579.97,0.66,apta
0404010.jpg,train,Handrise-Read-write,85.06,57.96,698.48,0.52,apta
0404011.jpg,train,Handrise-Read-write,101.51,74.21,384.09,0.72,apta
0404012.jpg,train,Handrise-Read-write,86.04,72.41,661.46,0.59,apta
0404013.jpg,train,Handrise-Read-write,86.48,76.38,638.36,0.55,apta
0404014.jpg,train,Handrise-Read-write,88.7,78.07,671.62,0.7,apta
0404016.jpg,train,Handrise-Read-write,105.9,75.66,1483.71,1.85,apta
0404017.jpg,train,Handrise-Read-write,91.58,86.06,497.01,0.51,apta
0404018.jpg,train,Handrise-Read-write,86.75,80.58,337.3,0.38,apta
0404019.jpg,train,Handrise-Read-write,135.64,75.43,904.54,0.75,apta
0404020.jpg,train,Handrise-Read-write,138.13,75.27,837.66,0.73,apta
0404021.jpg,train,Handrise-Read-write,167.38,75.46,1029.23,1.11,apta
0404022.jpg,train,Handrise-Read-write,136.63,74.99,958.8,0.73,apta
0404023.jpg,train,Handrise-Read-write,124.19,70.43,1305.9,1.3,apta
0404024.jpg,train,Handrise-Read-write,140.79,72.13,453.15,0.42,apta
0404025.jpg,train,Handrise-Read-write,108.53,55.09,707.22,0.77,apta
0404026.jpg,train,Handrise-Read-write,132.82,73.04,640.15,0.57,apta
0404027.jpg,train,Handrise-Read-write,142.77,63.74,496.55,0.44,apta
0404028.jpg,train,Handrise-Read-write,129.01,65.86,718.6,0.89,apta
0404029.jpg,train,Handrise-Read-write,130.02,64.82,748.66,0.9,apta
0404030.jpg,train,Handrise-Read-write,127.27,63.16,712.37,0.88,apta
0404031.jpg,train,Handrise-Read-write,130.39,64.32,1301.28,0.95,apta
0404032.jpg,train,Handrise-Read-write,131.39,64.03,550.02,0.95,apta
0404033.jpg,train,Handrise-Read-write,130.49,64.13,531.69,0.95,apta
0404034.jpg,train,Handrise-Read-write,128.66,48.55,376.62,0.43,apta
0404035.jpg,train,Handrise-Read-write,116.59,60.96,617.24,0.61,apta
0404036.jpg,train,Handrise-Read-write,100.65,63.72,334.67,0.44,apta
0404037.jpg,train,Handrise-Read-write,124.39,55.93,1037.92,0.86,apta
0404038.jpg,train,Handrise-Read-write,92.89,51.31,199.48,0.4,apta
0404040.jpg,train,Handrise-Read-write,87.35,53.99,116.08,0.31,apta
0404041.jpg,train,Handrise-Read-write,88.3,54.21,186.49,0.32,apta
0404043.jpg,train,Handrise-Read-write,81.39,50.46,197.74,0.37,apta
0404044.jpg,train,Handrise-Read-write,88.25,54.8,142.55,0.34,apta
0404045.jpg,train,Handrise-Read-write,93.13,51.86,160.19,0.36,apta
0404046.jpg,train,Handrise-Read-write,120.27,61.06,174.47,0.44,apta
0404047.jpg,train,Handrise-Read-write,100.71,63.13,375.85,0.73,apta
0404048.jpg,train,Handrise-Read-write,101.73,64.05,235.55,0.63,apta
0404049.jpg,train,Handrise-Read-write,116.88,56.27,311.67,0.55,apta
0404050.jpg,train,Handrise-Read-write,101.99,53.13,152.71,0.29,apta
06000001.jpg,train,Handrise-Read-write,175.88,74.25,494.24,0.68,apta
06000002.jpg,train,Handrise-Read-write,159.6,73.63,274.15,0.39,apta
06000003.jpg,train,Handrise-Read-write,184.29,70.18,199.07,0.41,apta
06000004.jpg,train,Handrise-Read-write,170.19,66.91,537.17,0.94,apta
06000013.jpg,train,Handrise-Read-write,119.47,71.02,1120.7,1.58,apta
06000014.jpg,train,Handrise-Read-write,113.44,66.55,527.27,0.84,apta
06000015.jpg,train,Handrise-Read-write,120.63,70.11,1001.48,1.43,apta
06000016.jpg,train,Handrise-Read-write,113.82,63.98,476.13,0.76,apta
06000017.jpg,train,Handrise-Read-write,111.97,60.26,273.72,0.51,apta
06000018.jpg,train,Handrise-Read-write,110.5,58.95,604.04,0.88,apta
06000019.jpg,train,Handrise-Read-write,112.33,66.04,972.56,1.31,apta
06000020.jpg,train,Handrise-Read-write,116.97,70.77,701.29,0.9,apta
06000021.jpg,train,Handrise-Read-write,114.91,84.12,263.82,0.64,apta
06000022.jpg,train,Handrise-Read-write,87.69,70.47,166.83,0.34,apta
06000023.jpg,train,Handrise-Read-write,100.21,77.76,170.36,0.43,apta
06000024.jpg,train,Handrise-Read-write,91.34,52.39,825.6,1.5,apta
06000025.jpg,train,Handrise-Read-write,89.28,47.06,503.48,1.03,apta
06000026.jpg,train,Handrise-Read-write,87.69,71.74,291.33,0.74,apta
06000027.jpg,train,Handrise-Read-write,106.25,67.97,576.45,0.86,apta
06000028.jpg,train,Handrise-Read-write,103.07,69.76,623.7,1.0,apta
06000029.jpg,train,Handrise-Read-write,108.43,81.62,658.95,1.07,apta
06000030.jpg,train,Handrise-Read-write,114.22,76.94,546.0,0.93,apta
06000041.jpg,train,Handrise-Read-write,100.88,81.01,1010.89,1.85,apta
06000042.jpg,train,Handrise-Read-write,101.18,81.49,986.5,1.82,apta
06000043.jpg,train,Handrise-Read-write,93.69,83.8,261.98,0.69,apta
06000044.jpg,train,Handrise-Read-write,98.81,81.51,693.82,1.45,apta
06000045.jpg,train,Handrise-Read-write,130.19,76.9,318.09,0.95,apta
06000046.jpg,train,Handrise-Read-write,96.62,84.16,674.42,1.35,apta
06000051.jpg,train,Handrise-Read-write,91.98,59.48,719.78,1.56,apta
06000052.jpg,train,Handrise-Read-write,96.6,63.39,957.23,1.91,apta
06000053.jpg,train,Handrise-Read-write,94.81,63.03,949.74,1.89,apta
06000062.jpg,train,Handrise-Read-write,101.86,66.23,1887.17,1.72,apta
06000063.jpg,train,Handrise-Read-write,118.36,67.71,882.39,1.02,apta
06000069.jpg,train,Handrise-Read-write,145.88,73.42,2195.51,1.63,apta
06000070.jpg,train,Handrise-Read-write,145.26,75.98,2749.32,2.32,apta
06000074.jpg,train,Handrise-Read-write,111.97,53.23,225.4,0.83,apta
06000075.jpg,train,Handrise-Read-write,110.0,52.04,237.44,0.82,apta
06000076.jpg,train,Handrise-Read-write,111.94,53.82,228.22,0.86,apta
06000077.jpg,train,Handrise-Read-write,112.37,53.68,305.62,0.91,apta
06000078.jpg,train,Handrise-Read-write,114.72,53.09,252.64,0.89,apta
06000087.jpg,train,Handrise-Read-write,123.17,83.88,1479.44,1.19,apta
06000088.jpg,train,Handrise-Read-write,110.01,70.9,2095.67,1.58,apta
06000089.jpg,train,Handrise-Read-write,86.75,63.02,497.76,0.63,apta
06000090.jpg,train,Handrise-Read-write,103.34,66.63,1386.41,1.36,apta
06000091.jpg,train,Handrise-Read-write,122.05,61.85,2885.02,2.85,apta
06000093.jpg,train,Handrise-Read-write,108.94,69.44,1858.64,1.6,apta
06000094.jpg,train,Handrise-Read-write,128.92,61.19,344.05,0.89,apta
06000095.jpg,train,Handrise-Read-write,118.73,60.9,330.95,0.79,apta
06000096.jpg,train,Handrise-Read-write,114.62,58.91,355.82,0.91,apta
06010001.jpg,train,Handrise-Read-write,105.22,74.94,583.18,0.97,apta
06010002.jpg,train,Handrise-Read-write,122.98,64.77,428.39,0.92,apta
06010003.jpg,train,Handrise-Read-write,138.6,77.86,545.76,1.02,apta
06010004.jpg,train,Handrise-Read-write,103.61,69.57,2210.27,2.56,apta
